index,result
84841,0.026138
36317,0.009544
151724,0.035118
176208,0.00675
205318,0.00532
30464,0.021183
164338,0.034293
171921,0.03718
9282,0.023696
55485,0.008785
100664,0.007493
196356,0.031879
51539,0.018711
73528,0.059461
123070,0.00808
49656,0.019396
66970,0.028743
57198,0.030925
205273,0.010758
125827,0.005891
53094,0.010374
141201,0.040239
149097,0.015672
191548,0.009277
75234,0.019945
105486,0.003312
49761,0.010049
37606,0.009076
137997,0.038658
95634,0.005736
128690,0.081156
39540,0.030556
37336,0.005839
98720,0.015234
75417,0.129659
121496,0.009306
148569,0.011916
58979,0.010113
167803,0.02912
159302,0.003234
206555,0.024346
92786,0.038157
39936,0.063764
128422,0.012738
111913,0.024883
11248,0.005338
119579,0.02586
129322,0.02784
151699,0.014031
72612,0.041768
17686,0.001621
131943,0.029976
197907,0.010916
134005,0.021121
189134,0.009604
42079,0.003854
203128,0.024875
29396,0.009894
143284,0.012624
77619,0.003867
78011,0.02604
136965,0.043447
58437,0.007522
42818,0.011823
55918,0.035264
21647,0.039077
104287,0.03576
201045,0.016019
193658,0.028787
72544,0.036466
180273,0.010562
89282,0.012888
193977,0.020953
98248,0.018262
82480,0.016045
101997,0.014755
101908,0.006655
192482,0.140759
207202,0.002432
134138,0.012723
200849,0.024524
150355,0.003141
87348,0.015794
198824,0.023386
90733,0.009294
204352,0.011939
153484,0.016418
81527,0.085969
149445,0.006124
176064,0.003312
147192,0.032132
130132,0.009094
3744,0.007428
87070,0.003557
123329,0.011322
123068,0.007789
151420,0.023968
116556,0.010076
178212,0.008929
118020,0.033238
139412,0.00501
69220,0.013824
21586,0.01835
58215,0.014075
161783,0.007184
204700,0.02479
120952,0.004219
60692,0.016022
132155,0.01255
31110,0.005665
182880,0.020487
105575,0.014708
194618,0.039509
133401,0.02033
160276,0.040519
95246,0.012199
119724,0.013174
117761,0.007108
68036,0.002402
119536,0.009709
169449,0.004936
84280,0.01938
119702,0.038774
133356,0.024918
165293,0.0118
172620,0.004503
82489,0.020107
158194,0.058132
21259,0.037305
18646,0.045408
78228,0.028208
96591,0.00266
75949,0.01472
84239,0.015971
179175,0.022698
192358,0.018154
81183,0.027608
89583,0.014944
671,0.015768
170152,0.027235
136057,0.003428
174498,0.030821
61955,0.011346
151743,0.017224
20034,0.014361
117649,0.008266
136939,0.016307
51481,0.022904
165430,0.014449
181676,0.012819
31581,0.017667
116940,0.015097
89670,0.02907
7740,0.012803
163770,0.002364
130587,0.005089
121743,0.005833
53279,0.010456
181144,0.011688
21282,0.006995
107879,0.011631
172752,0.013433
111996,0.012448
121141,0.004472
203942,0.068712
133783,0.027242
58933,0.009019
51589,0.014938
36857,0.0048
28542,0.013169
190487,0.012456
164099,0.020247
71405,0.04646
95675,0.002475
37757,0.009875
113800,0.011123
64743,0.013056
96247,0.006528
83134,0.004509
155140,0.032671
82681,0.002929
22079,0.052654
180962,0.017213
76884,0.004119
159942,0.21499
17312,0.015999
190314,0.046126
118338,0.012715
206827,0.022434
22361,0.016165
50398,0.022426
198962,0.041531
160277,0.01455
139428,0.045137
54526,0.024531
111854,0.034629
28014,0.013832
60311,0.076018
186411,0.009985
64055,0.032734
53651,0.013371
34904,0.008396
93739,0.005782
178216,0.015036
13753,0.023278
154083,0.004787
86138,0.018101
36039,0.291569
126826,0.002705
56867,0.012629
7351,0.057946
74090,0.007755
107660,0.012785
203799,0.003854
115215,0.004922
164372,0.034644
190454,0.022359
101358,0.084823
21600,0.050926
83858,0.079964
156322,0.032001
64457,0.010843
73741,0.017687
149173,0.01054
86822,0.013966
16960,0.002926
208135,0.018884
151325,0.00666
131414,0.004328
151212,0.010714
137802,0.03818
174938,0.011883
55346,0.01452
102345,0.004524
45036,0.016295
294,0.003303
169215,0.01616
174456,0.009183
7697,0.021523
96080,0.012397
74259,0.006985
156462,0.01935
37096,0.012189
173438,0.035505
46101,0.016361
159361,0.056212
128063,0.01822
127230,0.03361
106436,0.009598
45607,0.035998
132513,0.011052
158933,0.004199
125856,0.06188
135352,0.014247
15820,0.041372
118644,0.00393
65186,0.032151
170222,0.011812
173634,0.020902
205611,0.016491
102059,0.012755
1943,0.023365
72823,0.10037
102466,0.023463
75411,0.031965
161986,0.029764
23902,0.025927
14414,0.01822
96422,0.011669
74337,0.002521
197360,0.015864
94147,0.016421
179588,0.015443
35839,0.010099
193409,0.007323
167040,0.016448
35323,0.026477
23239,0.008387
17258,0.036176
123536,0.003434
86151,0.012681
27102,0.015809
10385,0.014602
68923,0.004338
122132,0.008199
182399,0.016209
44769,0.012628
19453,0.009012
137073,0.016737
34805,0.010574
199634,0.035945
170857,0.034655
35085,0.04013
17318,0.002041
175786,0.024201
135797,0.020512
46441,0.03287
34540,0.04005
12761,0.028771
115703,0.002733
208633,0.00424
121941,0.024098
128021,0.012533
77542,0.013521
26680,0.020847
11666,0.018101
185211,0.01128
21082,0.068991
138516,0.089338
153228,0.04428
29576,0.01786
144627,0.00584
137756,0.011938
112002,0.015803
190298,0.067187
78598,0.067603
17835,0.008099
85446,0.008435
13228,0.013527
117206,0.00637
178624,0.045606
43143,0.005189
103296,0.005276
104647,0.004754
76153,0.013797
4726,0.011456
186342,0.003312
140924,0.035557
70271,0.015752
195175,0.004664
105891,0.012426
135277,0.01232
1147,0.127054
117179,0.207422
37582,0.02452
167955,0.00802
208121,0.032853
147382,0.00476
63101,0.005544
7066,0.011471
112573,0.033479
21261,0.029621
122936,0.008462
67006,0.07472
140842,0.002509
91860,0.018251
154253,0.011484
79305,0.009204
180503,0.023685
44833,0.011758
13687,0.012734
155001,0.04126
120244,0.020393
207544,0.02649
82637,0.038891
139221,0.010028
143874,0.017324
138332,0.036193
88939,0.00465
51978,0.011844
120401,0.114442
199192,0.005624
28268,0.004698
173111,0.008174
205354,0.011936
27047,0.006313
176328,0.006218
87688,0.03143
179126,0.014054
31513,0.007267
272,0.016437
13763,0.009864
196789,0.013669
160420,0.00882
87158,0.012528
125202,0.008768
182536,0.011167
172709,0.021585
98386,0.013136
160529,0.003735
153827,0.024607
102873,0.005125
9271,0.033644
32449,0.02766
164641,0.065912
144332,0.005659
48667,0.006785
203108,0.010912
57809,0.039855
197839,0.014237
102806,0.007972
45710,0.010827
207729,0.01648
156385,0.013462
201558,0.032725
34965,0.003011
54189,0.003746
138099,0.014116
56508,0.002111
164049,0.007048
2775,0.035986
167809,0.005614
111890,0.015522
112426,0.012942
370,0.008843
155596,0.016292
121635,0.008594
101420,0.017685
30145,0.007401
42865,0.011031
121910,0.006299
142305,0.015487
25198,0.025536
184827,0.004754
82894,0.024343
25261,0.06808
74942,0.011171
185596,0.016632
189577,0.039826
94951,0.067173
137820,0.005242
130810,0.006151
129641,0.006026
64486,0.018331
139985,0.005187
5353,0.035159
44070,0.017158
205057,0.015829
194858,0.033512
635,0.004271
142200,0.031946
48607,0.009513
36426,0.004017
187889,0.020873
130716,0.015209
103849,0.006933
24391,0.008558
67010,0.035322
111443,0.021349
78811,0.008099
2652,0.013248
198501,0.017257
181394,0.002023
124592,0.014802
207629,0.018957
118654,0.005981
153084,0.033056
163196,0.033752
190386,0.019071
158274,0.018402
48692,0.036193
19041,0.006622
113816,0.017482
52548,0.003903
161811,0.037277
135272,0.009335
131473,0.004629
205578,0.008959
21543,0.019297
120024,0.012481
2624,0.026299
103648,0.012807
148936,0.019526
21590,0.059102
177622,0.015548
169988,0.011907
138763,0.01366
93505,0.053447
2757,0.130839
130597,0.005449
132072,0.007645
186754,0.026951
175130,0.075496
27859,0.00723
28552,0.003141
191771,0.041342
72352,0.105484
150129,0.021085
146867,0.01483
130531,0.007894
158497,0.0151
35301,0.036716
129857,0.015321
85477,0.062463
95083,0.017359
118250,0.003884
2723,0.021696
101072,0.009558
102605,0.04102
94953,0.005303
139900,0.022532
27182,0.086653
19417,0.102184
88677,0.027251
174627,0.044428
102254,0.007284
14062,0.025513
182552,0.004399
142601,0.005824
128958,0.00686
139733,0.024705
5726,0.009252
116025,0.008961
206356,0.011453
9514,0.004614
121633,0.00287
173582,0.021745
33496,0.031699
104604,0.035874
10234,0.012227
23107,0.016762
200051,0.088588
2521,0.03127
53319,0.068103
83477,0.014635
90751,0.007617
152883,0.005721
56739,0.023396
192636,0.010647
49082,0.037893
8096,0.010355
167864,0.015048
22565,0.026806
32404,0.019507
150405,0.01058
182435,0.007534
171593,0.004666
3513,0.004147
188171,0.004861
197362,0.015864
65557,0.004888
2289,0.018148
104191,0.145385
89764,0.004016
1728,0.027435
98853,0.005284
2016,0.014858
30234,0.02102
12596,0.035256
126754,0.025661
18704,0.013282
144612,0.010007
152621,0.023755
89845,0.007263
111479,0.011231
70232,0.002752
101557,0.029856
87417,0.018936
174081,0.014661
124304,0.039498
161229,0.030268
67045,0.053625
10616,0.012975
150954,0.041582
31885,0.022442
41462,0.007844
162828,0.019518
109440,0.005074
146671,0.045104
19622,0.008824
27952,0.011266
34551,0.026964
124092,0.006047
64100,0.010078
81685,0.007587
178898,0.008074
75719,0.025535
104899,0.007886
135523,0.009886
150135,0.004693
119755,0.021662
46436,0.02382
41431,0.010499
110211,0.00186
110745,0.022474
148362,0.049871
67728,0.018421
84801,0.004927
47310,0.012634
185331,0.016542
178068,0.018682
65429,0.001052
44265,0.007408
49471,0.018356
100135,0.019272
179554,0.027038
188216,0.018418
145897,0.0161
205345,0.01444
110914,0.017055
79685,0.009113
2282,0.001544
207211,0.008194
165115,0.004877
2531,0.021548
100257,0.053666
11493,0.065426
83848,0.011243
41617,0.015149
54273,0.003795
202263,0.063955
152675,0.019628
11405,0.006361
42626,0.058329
56605,0.007479
166786,0.015369
151254,0.002752
75191,0.012263
160694,0.020082
66900,0.053898
2366,0.005196
60281,0.004573
177496,0.070536
42187,0.017525
40949,0.010442
185765,0.004499
143065,0.057282
88654,0.040122
69249,0.017658
189938,0.011126
90910,0.080232
113607,0.104644
10395,0.007619
152117,0.014536
149472,0.007422
164248,0.015874
173492,0.064767
205715,0.005513
19593,0.007819
117742,0.00454
144524,0.115981
3066,0.091757
156270,0.017006
149407,0.033817
191591,0.001741
14762,0.003223
160949,0.035988
56832,0.01687
134802,0.012898
73270,0.021239
181825,0.011243
71247,0.030047
45887,0.003171
173041,0.027793
78601,0.011264
179391,0.012485
78015,0.051752
173827,0.021006
190727,0.007962
131191,0.007365
24957,0.014178
2965,0.006405
174651,0.002603
140267,0.015831
122056,0.01785
181400,0.007198
191592,0.009041
45908,0.003149
152654,0.010725
4428,0.012161
144260,0.033626
151799,0.02866
182379,0.009288
140340,0.022587
145522,0.00686
205529,0.009479
129114,0.005105
35362,0.014708
154809,0.031748
64113,0.020921
198438,0.027899
5481,0.015069
184317,0.014202
32147,0.002955
142963,0.004969
192616,0.011737
29324,0.054385
188853,0.020033
160438,0.009778
89963,0.021615
145563,0.026078
165503,0.013199
4306,0.051821
100402,0.017117
23320,0.023311
206329,0.041609
170505,0.01806
139512,0.010688
83955,0.035045
139997,0.014824
1486,0.01175
8870,0.00925
199659,0.004177
89359,0.006153
9006,0.017055
56710,0.041047
171838,0.015835
127019,0.117241
198240,0.025861
190880,0.030563
102022,0.007802
118310,0.017211
140496,0.005407
117364,0.013478
199124,0.002473
170081,0.002587
152048,0.010534
109129,0.045478
14534,0.023012
120032,0.001892
154591,0.002315
61886,0.003257
105802,0.017952
132601,0.005786
85340,0.004506
21939,0.022895
42394,0.028988
40811,0.015669
14573,0.011456
83420,0.040533
20458,0.006236
37615,0.036635
94036,0.007875
71548,0.011861
46656,0.012892
16722,0.002561
154087,0.013514
19129,0.013908
30770,0.012279
49005,0.099944
188564,0.014008
112615,0.018978
103071,0.033593
170024,0.020411
161827,0.050237
158605,0.043471
77188,0.120812
45782,0.014864
158794,0.015639
169095,0.022588
146467,0.026497
15532,0.024538
193620,0.055299
183986,0.016638
95720,0.005689
52372,0.005947
125760,0.012475
152167,0.020299
183669,0.005904
66550,0.005257
82714,0.005245
57912,0.008287
82107,0.014051
87238,0.057645
132872,0.036201
186322,0.014009
845,0.022559
172228,0.03971
41383,0.050536
2320,0.010914
182177,0.00377
203496,0.074137
177356,0.032627
122081,0.015645
151676,0.004712
145290,0.006006
141612,0.02732
108123,0.013227
81712,0.017933
62637,0.002916
167017,0.010945
111276,0.024303
95349,0.004632
25452,0.006168
70703,0.01111
65259,0.013685
188312,0.012999
66825,0.048156
62715,0.007827
201478,0.005624
93615,0.019195
206974,0.051532
33483,0.039005
143316,0.017426
93819,0.012653
6759,0.064302
35717,0.032642
60471,0.012885
24301,0.040403
78139,0.021655
105602,0.005828
174440,0.014186
42258,0.031442
206950,0.01337
9574,0.011996
183859,0.047488
61054,0.032038
119030,0.008686
69331,0.003244
26547,0.013744
99031,0.041505
162071,0.048737
21354,0.033574
192582,0.019584
108044,0.0361
100711,0.004775
201907,0.014187
37386,0.008305
18956,0.048024
110347,0.011571
141984,0.011416
112626,0.005718
18730,0.023266
29967,0.05783
86177,0.022338
118189,0.003159
206352,0.006637
10075,0.021761
92747,0.02074
186676,0.013192
57662,0.004817
134047,0.069237
65021,0.008533
181351,0.064634
36571,0.040541
175554,0.008058
70868,0.002633
166808,0.004715
104926,0.034761
138209,0.006271
157848,0.017631
98440,0.010346
87828,0.096176
112037,0.007859
194289,0.00597
192253,0.007104
122533,0.014266
68403,0.009113
47617,0.007819
147310,0.004392
125915,0.008262
4419,0.015417
55559,0.01414
51132,0.013077
27226,0.005706
30047,0.01016
124494,0.012602
150947,0.004289
113883,0.057166
133861,0.049651
115269,0.074585
26562,0.008472
62293,0.014348
25391,0.011088
120337,0.023595
25670,0.029859
95651,0.040581
79993,0.016594
56857,0.039555
62336,0.011132
175423,0.046033
116784,0.063755
131438,0.004375
36198,0.004882
186029,0.005408
144371,0.054256
170134,0.013991
201236,0.045898
72501,0.009277
126617,0.037095
160489,0.008703
188856,0.017379
41188,0.016759
2240,0.0085
130505,0.009108
185466,0.02054
51241,0.01419
77789,0.028977
147507,0.006185
32418,0.007096
133735,0.016284
4898,0.010636
108559,0.009743
180515,0.019504
200113,0.027751
101915,0.009897
200372,0.014829
156327,0.039816
204833,0.012594
153992,0.01187
62661,0.021076
91985,0.007122
142740,0.038628
127091,0.031649
2739,0.021056
109488,0.018469
169469,0.071086
72147,0.008545
31741,0.012763
62182,0.063283
116179,0.043924
141700,0.012146
69671,0.007996
104036,0.008485
132136,0.017071
79887,0.008587
208099,0.018497
60712,0.015444
140097,0.010558
6924,0.017783
89720,0.017338
169005,0.017213
120512,0.011938
47886,0.017699
84634,0.005463
12928,0.038762
192467,0.024465
159996,0.017716
200267,0.010284
148880,0.019019
77429,0.0082
38626,0.009843
70274,0.049767
125314,0.016216
202179,0.004817
110959,0.016391
187992,0.032177
96135,0.014992
34768,0.006776
125124,0.008396
201978,0.017211
22877,0.005719
130680,0.032786
117408,0.017178
50554,0.043838
29279,0.031333
48190,0.005042
54948,0.004072
49429,0.003242
17550,0.003862
204779,0.007205
96914,0.008843
116414,0.012299
21666,0.061628
169624,0.056267
197340,0.005074
204234,0.024866
194340,0.019079
161043,0.009606
107827,0.004148
2359,0.019278
43545,0.011205
14516,0.012513
19880,0.015069
24297,0.008918
34860,0.070537
96932,0.014217
206987,0.0196
59232,0.004531
133657,0.023964
201940,0.011442
61767,0.00404
112362,0.01449
126699,0.005245
46395,0.060129
5309,0.006251
104429,0.015864
56121,0.022339
190963,0.025662
31449,0.003845
194895,0.015251
63735,0.208839
181666,0.008876
8141,0.036038
180098,0.004329
134570,0.01344
33170,0.032155
157914,0.011536
26246,0.025635
204310,0.013999
71564,0.003242
78905,0.003357
114887,0.005672
3578,0.005711
123303,0.009095
142796,0.018529
189735,0.034913
196545,0.035816
74933,0.063482
60470,0.010058
192518,0.029772
19154,0.022822
95465,0.00495
3604,0.004075
154319,0.016482
30281,0.060014
165116,0.101199
195652,0.025642
